ID,Work Item Type,Title,State,Tags,Description,Acceptance Criteria,Closed Date
"25849","User Story","[Automation][UI][Appraise] Appraise request accept and connect with data source Figured","Closed","Automation Testing; Figured","<div><br> </div><div> </div><div><div><div style=""box-sizing:border-box;"">Create automation test to cover appraise flow connecting with Figured Data source, </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><span style=""background-color:rgb(255, 255, 0);"">STEPS 1 to 12 are already exists, just need to call steps</span> </div><div style=""box-sizing:border-box;""><span style=""background-color:rgb(255, 255, 0);""><br></span> </div><div style=""box-sizing:border-box;""><span>Figured Connection pages need to add</span> </div><div style=""box-sizing:border-box;""><br> </div><div style=""box-sizing:border-box;"">High Level Test Steps&nbsp; </div><div style=""box-sizing:border-box;"">Discovery--- </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;"">1. Login to Purefarming Discovery Portal<br style=""box-sizing:border-box;""></span><div style=""box-sizing:border-box;"">2. Create org<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">3. Create Holding<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">4. Create Data Request<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">5. Send Data Request<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">Appraise--- </div><div style=""box-sizing:border-box;"">6. Login to Appraise<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">7. Get Started<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">8. Fill information with email address above pf recipient<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">9. Click on card<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">10. Check enterprises, location search<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">11. Click on Connect to data<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">Provider---- </div><div style=""box-sizing:border-box;"">12. Provider Accept req </div><div style=""box-sizing:border-box;"">13. <span style=""background-color:rgb(128, 255, 128);"">Connect with data source Figured (has totp enabled, there is a way of doing&nbsp; it wanted to try out that)</span><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">14. Complete Request<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">Appraise---- </div><span style=""box-sizing:border-box;"">15. Redirect to Appraise</span><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;"">16. Connected data on the way.. message from appraise</span> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;"">17. Check appraise dashboard ,appraisal status set as 'Receiving connected data'</span> </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><br><br> </div> </div>","<div>Create test to validate end to end flow for appraise connecting with figured data source </div>","5/7/2025 3:18:19 PM"
"35509","User Story","[References][Part 1][Entity] 1. Add References field to a recipient group","Closed","Entity Service; Int/Ext References","<div>As a consumer user I want to be able to specify internal AND external identifiers for my recipient groups so that I can identify the recipient group </div><div><br> </div><div>Add a &quot;references&quot; JSON blob to the recipient group </div><div>{ </div><div>&nbsp; &nbsp;...recipient group... </div><div>&nbsp; &quot;references&quot;: { </div><div>&nbsp; &nbsp; &nbsp; &quot;com.purefarming.customReferences.internal&quot;: &quot;&lt;VALUE&gt;&quot;, </div><div>&nbsp; &nbsp; &nbsp; &quot;com.purefarming.customReferences.external&quot;: &quot;&lt;VALUE&gt;&quot; </div><div>&nbsp; } </div><div>} </div><div><br> </div><div><b>**Mark the &quot;identifier&quot; field as deprecated**</b> </div><div><b>Also mark the existing find-by-identifer endpoint as obsolete</b> </div><div><br> </div><div>Entity API Endpoints: </div><div><ul><li>Add / Update / Return reference fields </li> </ul> </div><div><br> </div><div>Need to be able to query on references.&nbsp; </div><div>E.g. Get all recipient groups with com.purefarming.customReferences.internal = ABC123 </div><div><ul><li>Make a second table - recipient-groups-references table </li><ul><li>Fields </li><ul><li>[Primary-Range][GSI1-Hash][GSI2-Range] schemeName </li><li>[GSI1-Range] referenceValue </li><li>[GSI2-Hash] consumerOrgId </li><li>[Primary-Hash]recipientGroupId </li> </ul><li>Update reference values in both recipient-groups table and recipient-group-references </li> </ul> </ul> </div><div><br> </div><div>Will need data migration endpoint: </div><div><ul><li>Get existing &quot;identifier&quot; (reference on ui) </li><li>Create 2 references with the identifier value: </li><ul><li>com.purefarming.customReferences.internal </li><li>com.purefarming.customReferences.external </li> </ul> </ul><div>When &quot;identifier&quot; is updated on a recipient group - it updates the &quot;com.purefarming.customReferences.internal&quot; reference value </div><div>When the &quot;com.purefarming.customReferences.internal&quot; reference value is updated, it updates the &quot;identifier&quot; field&nbsp; </div> </div>","<div>Can view references on existing recipient groups </div><div>Migrated recipient groups have 2 references (same value for both - identifier) </div><div>Can add/remove references on recipient groups </div><div>Can query for recipient groups by scheme name and value </div><div>Can query for recipient groups by consumerOrgId and scheme </div><div>Existing &quot;identifier&quot; field is marked as deprecated </div><div>Find-by-identifier endpoint is marked as obsolete<div style=""box-sizing:border-box;"">When &quot;identifier&quot; is updated on a recipient group - it updates the &quot;com.purefarming.customReferences.internal&quot; reference value </div><div style=""box-sizing:border-box;"">When the &quot;com.purefarming.customReferences.internal&quot; reference value is updated, it updates the &quot;identifier&quot; field&nbsp; </div> </div>","5/7/2025 3:42:08 PM"
"35965","Bug","Cannot access Entity swagger on prod","Closed","Entity Service",,,"5/8/2025 2:38:06 PM"
"35988","Bug","[Onboarding] Exception during deserialization","Closed","Onboarding; wrong specs",,,"5/9/2025 7:08:36 AM"
"35903","Bug","[MINDA] Mapping mismatches in standardised files","Closed","MINDA; Misunderstanding of requirements",,,"5/9/2025 7:09:09 AM"
"35797","Bug","[Rabobank] Test FDR File","Closed","Fonterra FDR; Misunderstanding of requirements; Rabobank",,,"5/9/2025 7:09:53 AM"
"35456","User Story","[Overseer] Write ingestion - Standardise Greenhouse Gas results","Closed","ASB; Overseer","<div><span></span> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;"">As a Farmer I want to be able to provide my Overseer data to a data consumer so that they can receive GHG results</span><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""> </div><ol style=""box-sizing:border-box;padding-left:40px;""><li style=""box-sizing:border-box;""><span style=""box-sizing:border-box;"">Pick up the file from the raw bucket&nbsp;<span style=""display:inline !important;"">(key<span>&nbsp;</span></span><b style=""box-sizing:border-box;text-align:start;"">overseer/date-of-ingestions/e_holdingId_u_universalId.json</b><span style=""display:inline !important;"">)</span></span><span style=""box-sizing:border-box;""></span> </li><li style=""box-sizing:border-box;""><span style=""box-sizing:border-box;"">Create a<span>&nbsp;</span><span style=""box-sizing:border-box;"">greenhouse gas results resource</span></span><span style=""box-sizing:border-box;"">&nbsp;for the report.</span> </li> </ol><div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;"">Mapping: </div><div style=""box-sizing:border-box;""><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;""><a href=""https://mapofag.sharepoint.com/:u:/s/Project/project_MapofAg_PureFarming/EUO8HDLYPEFJngq1aM-XYbkBe39t0Ghy19Pna2wlf5Imxw?e=DyhTIW"" style=""box-sizing:border-box;color:rgb(0, 90, 158);text-decoration:underline;cursor:pointer;"">MapOverseerGHG.json</a> </li><li style=""box-sizing:border-box;""><a href=""https://mapofag.sharepoint.com/:w:/s/Project/project_MapofAg_PureFarming/EXLtRc4sbGZIhdikaZJ-3V4BQRPQYE-mZcGuB7xsL254Vg?e=nTIrYv"" style=""box-sizing:border-box;color:rgb(0, 90, 158);text-decoration:underline;cursor:pointer;"">Mapping Notes.docx</a><span>&nbsp;</span>has details about the more complex mappings<br style=""box-sizing:border-box;""> </li><li style=""box-sizing:border-box;""><a href=""http://NewMapOverseerGHG.json"">NewMapOverseerGHG.json</a><br> </li> </ul><div>There is a sample PF data file in: </div><div><ul><li><a href=""https://mapofag.sharepoint.com/:u:/s/Project/project_MapofAg_PureFarming/ETitrQH0WE5FmQVEPdBcZDwBXMtvDO90RbOo232rTKyFMg?e=jDcfsp"">SampleOverseerGHGpf.json</a><br> </li> </ul> </div><div><br> </div> </div> </div><div style=""box-sizing:border-box;"">The DataPointKey is: </div><div style=""box-sizing:border-box;"">[feature.identifier.scheme]_ [feature.identifier.id]_ [startDate]_ [endDate]_ [model]_ [version]_ [executionDate] </div><div style=""box-sizing:border-box;"">(we are not using &quot;feature&quot;). </div><div><br> </div><div><b>Note:</b> </div><div>Please make sure that the data writer is also running successfully. </div><div><br> </div><div>For rounding of calculations involving divisions see &quot;Rounding of Results&quot; in&nbsp;<a href=""https://mapofag.sharepoint.com/:w:/s/Project/project_MapofAg_PureFarming/EXLtRc4sbGZIhdikaZJ-3V4BQRPQYE-mZcGuB7xsL254Vg?e=nTIrYv"" style=""box-sizing:border-box;color:rgb(0, 90, 158);text-decoration:underline;cursor:pointer;text-align:left;"">Mapping Notes.docx</a>. </div>","<div><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">Standardised file is created/mapped correctly according to the mapping file <a href=""https://mapofag.sharepoint.com/:u:/s/Project/project_MapofAg_PureFarming/EUO8HDLYPEFJngq1aM-XYbkBe39t0Ghy19Pna2wlf5Imxw?e=k7Wn9L"">MapOverseerGHG.json</a> </li><li style=""box-sizing:border-box;"">Standardised logs are without errors </li><li style=""box-sizing:border-box;"">Test with at least one farm that has just a single enterprise (as well as farm with multiple enterprises).&nbsp; (If the farm has only one enterprise, the emission sources for &quot;All&quot; enterprises, should specify the &quot;allocatedProduct[]&quot; array for that enterprise.&nbsp; If there are multiple enterprises it is omitted.) </li> </ul><br> </div>","5/9/2025 1:31:17 PM"
"36002","Bug","[Overseer] GHG standardiser output differences from mapping","Closed","GHG Results; Overseer",,,"5/9/2025 1:31:18 PM"
"36018","Bug","Update ASB Logo in Test","Closed","ASB; unplanned",,,"5/12/2025 8:23:10 AM"
"35398","User Story","[HideClients][Entity] 1. Add ""HiddenAt"" field to recipient groups","Closed","Entity Service; HideClients; Rabobank","<div> </div><div style=""box-sizing:border-box;"">As a consumer I want to mark a recipient group as &quot;<span style=""display:inline !important;"">HiddenAt</span>&quot; so that I don't see an old recipient in the interface </div><div style=""box-sizing:border-box;""><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">Add new &quot;<span style=""text-align:start;display:inline !important;"">HiddenAt</span>&quot; (Datetime:nullable, default:null) field to the &quot;recipientGroup&quot; database object </li><li style=""box-sizing:border-box;"">Pass through the &quot;<span style=""text-align:start;display:inline !important;"">HiddenAt</span>&quot; field from the database, through the API </li><li style=""box-sizing:border-box;"">Allow the <span style=""text-align:start;display:inline !important;"">HiddenAt </span>datetime to be updated through the API </li><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">Allow it to be &quot;unset&quot; by explicitly set to null (passing &quot;<span style=""text-align:start;display:inline !important;"">HiddenAt</span>:null&quot;) </li> </ul><li style=""box-sizing:border-box;"">No filtering out for HiddenAt fields (this will be done in the BFF)<br> </li><li style=""box-sizing:border-box;"">Comment for HiddenAt in the API docs: Time is in UTC<br> </li> </ul><div>{ </div><div>&quot;hiddenAt&quot;:null </div><div>} </div><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""> </ul> </ul> </div><div> </div>","<div><div style=""box-sizing:border-box;"">Recipient Group endpoints: </div><div style=""box-sizing:border-box;""><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">Return &quot;<span style=""text-align:start;display:inline !important;"">HiddenAt</span>&quot; when value is set </li><li style=""box-sizing:border-box;"">&quot;<span style=""text-align:start;display:inline !important;"">HiddenAt</span>&quot; can be set through the API </li><li style=""box-sizing:border-box;"">&quot;<span style=""text-align:start;display:inline !important;"">HiddenAt</span>&quot; can be unset (by explicitly setting &quot;<span style=""text-align:start;display:inline !important;"">HiddenAt</span>:null&quot; when updating) </li> </ul> </div> </div>","5/12/2025 8:46:48 AM"
"35580","User Story","Add Places to the Survey Tab","Closed","testcase exists","<div>As a grower I want to be able to select a layer (map feature) e.g. Places so that I an complete a Survey e.g. for a field or add information (e.g. upload a photo) related to a place. </div><div><ul><li>Under the Survey Tab&nbsp; </li><ul><li>I can see <b>instructions </b>to help me understand what to do </li><li>I can see <b>Labels </b>for each layer (map feature) i.e. Fields, Land covers, Hedgerows, Places </li><li><span style=""display:inline !important;""><b>Check boxes</b> (unchecked by default) so that when I select a layer then the shapes related to that layer will be displayed on the map&nbsp;</span> </li><ul><li><span style=""display:inline !important;"">e.g. if Places is checked then only the place icons will be displayed</span> </li><li><span style=""display:inline !important;"">If there is a survey that has been loaded that related to the selected layer, then the survey will be displayed for the selected shape</span> </li> </ul> </ul> </ul> </div><div><img src=""https://dev.azure.com/rezaresystems/15020b92-fee6-4202-956f-9036d1e1da84/_apis/wit/attachments/eed26be5-c1a4-433d-a619-802ece31a485?fileName=image.png"" alt=Image><br> </div><div><br> </div><div><br> </div>",,"5/12/2025 12:56:08 PM"
"35813","User Story","[SilverFernFarms][ANZCO] Only output carcass weight in ""transactionQuantity""","Closed","ANZCO; ASB; Silver Fern Farms","<div>Change the ingestion to&nbsp;&quot;pfLivestockFinancialTransactionResource&quot; for both Silver Fern Farms and ANZCO&nbsp;so that the determination of &quot;transactionQuantity&quot; always uses carcass weight (that is, it is always the sum of &quot;Total Weight&quot; for the inventory classification). </div><div><br> </div><div><span style=""display:inline !important;"">Correspondingly &quot;weightType&quot; should only be set to &quot;carcass&quot;.</span><br> </div><div><span style=""display:inline !important;"">This will alter the value in &quot;weightPerHead&quot; too because it is calculated from &quot;transactionQuantity&quot;.</span> </div><div><span style=""display:inline !important;""><span style=""font-size:15px;display:inline !important;"">When calcuating the Weight Per Head only use the animals that have a weight value provided.</span><br></span> </div><div><br> </div><div>Currently the ingestion uses Live Weight if it is available in preference to using &quot;Total Weight&quot;. </div><div><br> </div><div>The mapping file and mapping notes have been updated accordingly. </div>","<ul><li>The &quot;<span style=""display:inline !important;"">transactionQuantity</span>&quot; calculation should only be based on &quot;Total Weight&quot;. </li><li>The weightPerHead should be based on animals that have contributed to the total weight </li><li>&quot;weightType&quot; should always be &quot;carcass&quot; </li><li>This should apply for both Silver Fern Farms and ANZCO. </li> </ul>","5/12/2025 3:31:12 PM"
